userProvince,name,prosize_col,level,mobile,commtime,comments
湖南,j***w,绿帮中号M192片,金牌会员,来自京东iPhone客户端,2016-06-26 14:05:31,价格实惠，就是简易包装，不影响，一直在用。
,J***z,干爽拉拉裤加大码XL72片,银牌会员,来自微信购物,2016-07-02 12:54:47,很失望，比想像的还要差，便宜没好货
上海,s***k,绿帮大号L164片,金牌会员,来自京东iPhone客户端,2016-06-10 23:30:30,网络版的便宜但是会漏啊
,j***h,绿帮大号L164片,铜牌会员,来自京东iPhone客户端,2016-06-20 16:37:48,好，．
广东,文***瓜,绿帮大号L164片,银牌会员,来自京东Android客户端,2016-06-14 23:08:02,好
广东,j***b,绿帮大号L164片,银牌会员,来自京东iPhone客户端,2016-05-25 22:57:30,不错 正品
广东,H***猬,绿帮新生儿NB96片,金牌会员,来自京东Android客户端,2016-06-18 13:38:07,还不错，一次就囤了好多包。
广东,H***猬,绿帮小号S164片,金牌会员,来自京东Android客户端,2016-06-18 13:38:07,还不错，一次就囤了好多包。
,j***h,绿帮新生儿NB96片,银牌会员,来自京东Android客户端,2016-07-04 20:13:05,比棉柔的小一点点，厚度和棉柔的差不多，凑合用吧！
,j***o,绿帮中号M192片,铜牌会员,来自京东Android客户端,2016-07-04 17:45:57,说实话，本来挺信任帮宝适的，之前用了挺好的，这次买了这199网络特供装的，自己看吧，特供真是质量差的代名词，是谁的问题！！！没用之前就断层了，还能看到里面一坨一坨的，用了更不用说了！勉强给三分还是给物流的，东西，差评。
湖南,j***w,绿帮中号M192片,金牌会员,来自京东iPhone客户端,2016-06-26 14:05:31,价格实惠，就是简易包装，不影响，一直在用。
,J***z,干爽拉拉裤加大码XL72片,银牌会员,来自微信购物,2016-07-02 12:54:47,很失望，比想像的还要差，便宜没好货
上海,s***k,绿帮大号L164片,金牌会员,来自京东iPhone客户端,2016-06-10 23:30:30,网络版的便宜但是会漏啊
,j***h,绿帮大号L164片,铜牌会员,来自京东iPhone客户端,2016-06-20 16:37:48,好，．
广东,文***瓜,绿帮大号L164片,银牌会员,来自京东Android客户端,2016-06-14 23:08:02,好
广东,j***b,绿帮大号L164片,银牌会员,来自京东iPhone客户端,2016-05-25 22:57:30,不错 正品
广东,H***猬,绿帮新生儿NB96片,金牌会员,来自京东Android客户端,2016-06-18 13:38:07,还不错，一次就囤了好多包。
广东,H***猬,绿帮小号S164片,金牌会员,来自京东Android客户端,2016-06-18 13:38:07,还不错，一次就囤了好多包。
,j***h,绿帮新生儿NB96片,银牌会员,来自京东Android客户端,2016-07-04 20:13:05,比棉柔的小一点点，厚度和棉柔的差不多，凑合用吧！
,j***o,绿帮中号M192片,铜牌会员,来自京东Android客户端,2016-07-04 17:45:57,说实话，本来挺信任帮宝适的，之前用了挺好的，这次买了这199网络特供装的，自己看吧，特供真是质量差的代名词，是谁的问题！！！没用之前就断层了，还能看到里面一坨一坨的，用了更不用说了！勉强给三分还是给物流的，东西，差评。
湖南,j***w,绿帮中号M192片,金牌会员,来自京东iPhone客户端,2016-06-26 14:05:31,价格实惠，就是简易包装，不影响，一直在用。
,J***z,干爽拉拉裤加大码XL72片,银牌会员,来自微信购物,2016-07-02 12:54:47,很失望，比想像的还要差，便宜没好货
上海,s***k,绿帮大号L164片,金牌会员,来自京东iPhone客户端,2016-06-10 23:30:30,网络版的便宜但是会漏啊
,j***h,绿帮大号L164片,铜牌会员,来自京东iPhone客户端,2016-06-20 16:37:48,好，．
广东,文***瓜,绿帮大号L164片,银牌会员,来自京东Android客户端,2016-06-14 23:08:02,好
广东,j***b,绿帮大号L164片,银牌会员,来自京东iPhone客户端,2016-05-25 22:57:30,不错 正品
广东,H***猬,绿帮新生儿NB96片,金牌会员,来自京东Android客户端,2016-06-18 13:38:07,还不错，一次就囤了好多包。
广东,H***猬,绿帮小号S164片,金牌会员,来自京东Android客户端,2016-06-18 13:38:07,还不错，一次就囤了好多包。
,j***h,绿帮新生儿NB96片,银牌会员,来自京东Android客户端,2016-07-04 20:13:05,比棉柔的小一点点，厚度和棉柔的差不多，凑合用吧！
,j***o,绿帮中号M192片,铜牌会员,来自京东Android客户端,2016-07-04 17:45:57,说实话，本来挺信任帮宝适的，之前用了挺好的，这次买了这199网络特供装的，自己看吧，特供真是质量差的代名词，是谁的问题！！！没用之前就断层了，还能看到里面一坨一坨的，用了更不用说了！勉强给三分还是给物流的，东西，差评。
湖南,j***w,绿帮中号M192片,金牌会员,来自京东iPhone客户端,2016-06-26 14:05:31,价格实惠，就是简易包装，不影响，一直在用。
,J***z,干爽拉拉裤加大码XL72片,银牌会员,来自微信购物,2016-07-02 12:54:47,很失望，比想像的还要差，便宜没好货
上海,s***k,绿帮大号L164片,金牌会员,来自京东iPhone客户端,2016-06-10 23:30:30,网络版的便宜但是会漏啊
,j***h,绿帮大号L164片,铜牌会员,来自京东iPhone客户端,2016-06-20 16:37:48,好，．
广东,文***瓜,绿帮大号L164片,银牌会员,来自京东Android客户端,2016-06-14 23:08:02,好
广东,j***b,绿帮大号L164片,银牌会员,来自京东iPhone客户端,2016-05-25 22:57:30,不错 正品
广东,H***猬,绿帮新生儿NB96片,金牌会员,来自京东Android客户端,2016-06-18 13:38:07,还不错，一次就囤了好多包。
广东,H***猬,绿帮小号S164片,金牌会员,来自京东Android客户端,2016-06-18 13:38:07,还不错，一次就囤了好多包。
,j***h,绿帮新生儿NB96片,银牌会员,来自京东Android客户端,2016-07-04 20:13:05,比棉柔的小一点点，厚度和棉柔的差不多，凑合用吧！
,j***o,绿帮中号M192片,铜牌会员,来自京东Android客户端,2016-07-04 17:45:57,说实话，本来挺信任帮宝适的，之前用了挺好的，这次买了这199网络特供装的，自己看吧，特供真是质量差的代名词，是谁的问题！！！没用之前就断层了，还能看到里面一坨一坨的，用了更不用说了！勉强给三分还是给物流的，东西，差评。
湖南,j***w,绿帮中号M192片,金牌会员,来自京东iPhone客户端,2016-06-26 14:05:31,价格实惠，就是简易包装，不影响，一直在用。
,J***z,干爽拉拉裤加大码XL72片,银牌会员,来自微信购物,2016-07-02 12:54:47,很失望，比想像的还要差，便宜没好货
上海,s***k,绿帮大号L164片,金牌会员,来自京东iPhone客户端,2016-06-10 23:30:30,网络版的便宜但是会漏啊
,j***h,绿帮大号L164片,铜牌会员,来自京东iPhone客户端,2016-06-20 16:37:48,好，．
广东,文***瓜,绿帮大号L164片,银牌会员,来自京东Android客户端,2016-06-14 23:08:02,好
广东,j***b,绿帮大号L164片,银牌会员,来自京东iPhone客户端,2016-05-25 22:57:30,不错 正品
广东,H***猬,绿帮新生儿NB96片,金牌会员,来自京东Android客户端,2016-06-18 13:38:07,还不错，一次就囤了好多包。
广东,H***猬,绿帮小号S164片,金牌会员,来自京东Android客户端,2016-06-18 13:38:07,还不错，一次就囤了好多包。
,j***h,绿帮新生儿NB96片,银牌会员,来自京东Android客户端,2016-07-04 20:13:05,比棉柔的小一点点，厚度和棉柔的差不多，凑合用吧！
,j***o,绿帮中号M192片,铜牌会员,来自京东Android客户端,2016-07-04 17:45:57,说实话，本来挺信任帮宝适的，之前用了挺好的，这次买了这199网络特供装的，自己看吧，特供真是质量差的代名词，是谁的问题！！！没用之前就断层了，还能看到里面一坨一坨的，用了更不用说了！勉强给三分还是给物流的，东西，差评。
湖南,j***w,绿帮中号M192片,金牌会员,来自京东iPhone客户端,2016-06-26 14:05:31,价格实惠，就是简易包装，不影响，一直在用。
,J***z,干爽拉拉裤加大码XL72片,银牌会员,来自微信购物,2016-07-02 12:54:47,很失望，比想像的还要差，便宜没好货
上海,s***k,绿帮大号L164片,金牌会员,来自京东iPhone客户端,2016-06-10 23:30:30,网络版的便宜但是会漏啊
,j***h,绿帮大号L164片,铜牌会员,来自京东iPhone客户端,2016-06-20 16:37:48,好，．
广东,文***瓜,绿帮大号L164片,银牌会员,来自京东Android客户端,2016-06-14 23:08:02,好
广东,j***b,绿帮大号L164片,银牌会员,来自京东iPhone客户端,2016-05-25 22:57:30,不错 正品
广东,H***猬,绿帮新生儿NB96片,金牌会员,来自京东Android客户端,2016-06-18 13:38:07,还不错，一次就囤了好多包。
广东,H***猬,绿帮小号S164片,金牌会员,来自京东Android客户端,2016-06-18 13:38:07,还不错，一次就囤了好多包。
,j***h,绿帮新生儿NB96片,银牌会员,来自京东Android客户端,2016-07-04 20:13:05,比棉柔的小一点点，厚度和棉柔的差不多，凑合用吧！
,j***o,绿帮中号M192片,铜牌会员,来自京东Android客户端,2016-07-04 17:45:57,说实话，本来挺信任帮宝适的，之前用了挺好的，这次买了这199网络特供装的，自己看吧，特供真是质量差的代名词，是谁的问题！！！没用之前就断层了，还能看到里面一坨一坨的，用了更不用说了！勉强给三分还是给物流的，东西，差评。
湖南,j***w,绿帮中号M192片,金牌会员,来自京东iPhone客户端,2016-06-26 14:05:31,价格实惠，就是简易包装，不影响，一直在用。
,J***z,干爽拉拉裤加大码XL72片,银牌会员,来自微信购物,2016-07-02 12:54:47,很失望，比想像的还要差，便宜没好货
上海,s***k,绿帮大号L164片,金牌会员,来自京东iPhone客户端,2016-06-10 23:30:30,网络版的便宜但是会漏啊
,j***h,绿帮大号L164片,铜牌会员,来自京东iPhone客户端,2016-06-20 16:37:48,好，．
广东,文***瓜,绿帮大号L164片,银牌会员,来自京东Android客户端,2016-06-14 23:08:02,好
广东,j***b,绿帮大号L164片,银牌会员,来自京东iPhone客户端,2016-05-25 22:57:30,不错 正品
广东,H***猬,绿帮新生儿NB96片,金牌会员,来自京东Android客户端,2016-06-18 13:38:07,还不错，一次就囤了好多包。
广东,H***猬,绿帮小号S164片,金牌会员,来自京东Android客户端,2016-06-18 13:38:07,还不错，一次就囤了好多包。
,j***h,绿帮新生儿NB96片,银牌会员,来自京东Android客户端,2016-07-04 20:13:05,比棉柔的小一点点，厚度和棉柔的差不多，凑合用吧！
,j***y,干爽拉拉裤加大码XL72片,金牌会员,来自京东Android客户端,2016-06-12 21:59:00,不错，一直用的都是这个牌子，挺好的，价格划算，送货速度快，服务态度也好&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;
,j***o,绿帮中号M192片,铜牌会员,来自京东Android客户端,2016-07-04 17:45:57,说实话，本来挺信任帮宝适的，之前用了挺好的，这次买了这199网络特供装的，自己看吧，特供真是质量差的代名词，是谁的问题！！！没用之前就断层了，还能看到里面一坨一坨的，用了更不用说了！勉强给三分还是给物流的，东西，差评。
湖南,j***w,绿帮中号M192片,金牌会员,来自京东iPhone客户端,2016-06-26 14:05:31,价格实惠，就是简易包装，不影响，一直在用。
,J***z,干爽拉拉裤加大码XL72片,银牌会员,来自微信购物,2016-07-02 12:54:47,很失望，比想像的还要差，便宜没好货
上海,s***k,绿帮大号L164片,金牌会员,来自京东iPhone客户端,2016-06-10 23:30:30,网络版的便宜但是会漏啊
,j***h,绿帮大号L164片,铜牌会员,来自京东iPhone客户端,2016-06-20 16:37:48,好，．
广东,文***瓜,绿帮大号L164片,银牌会员,来自京东Android客户端,2016-06-14 23:08:02,好
广东,j***b,绿帮大号L164片,银牌会员,来自京东iPhone客户端,2016-05-25 22:57:30,不错 正品
广东,H***猬,绿帮新生儿NB96片,金牌会员,来自京东Android客户端,2016-06-18 13:38:07,还不错，一次就囤了好多包。
广东,H***猬,绿帮小号S164片,金牌会员,来自京东Android客户端,2016-06-18 13:38:07,还不错，一次就囤了好多包。
黑龙江,小***0,干爽拉拉裤加大码XL72片,金牌会员,来自京东iPhone客户端,2016-07-05 17:00:46,不错！拿回来就用了！给予好评！还会继续购买
江西,l***7,干爽拉拉裤加加大码XXL50片,钻石会员,来自京东iPhone客户端,2016-04-07 12:35:30,一直购买这个牌子，一如既往的好！
江西,l***7,干爽拉拉裤加加大码XXL50片,钻石会员,来自京东iPhone客户端,2016-06-16 10:23:31,一直购买这个牌子，一如既往的好！
广东,1***m,绿帮加大号XL128片,金牌会员, ,2016-05-05 09:25:44,非常好 只是这次想换个品牌试试看
,v***e,绿帮加大号XL128片,银牌会员,来自微信购物,2016-06-19 10:42:16,这次快递有点慢，没之前快
,姓***子,绿帮加大号XL128片,金牌会员, ,2016-06-13 15:02:43,包装好 质量也好 我很喜欢
贵州,6***9,绿帮新生儿NB96片,银牌会员,来自京东Android客户端,2016-07-03 10:35:46,比较实惠
,c***7,绿帮加大号XL128片,钻石会员,来自京东iPhone客户端,2016-05-16 08:20:11,用了2年多了，一睡到天亮
广东,b***t,绿帮小号S164片,铜牌会员,来自京东iPhone客户端,2016-07-06 00:29:09,还不错吧 小宝贝一直都在用帮宝适?
,j***7,绿帮大号L164片,银牌会员,来自微信购物,2016-07-05 17:33:01,挺好的，多次购买了，宝宝用着舒服，我也安心，快递哥哥也挺好的，给个赞！
山西,7***m,绿帮大号L164片,银牌会员,来自京东Android客户端,2016-04-14 09:22:15,很不错，已经买了很多次了！
广东,j***4,绿帮加大号XL128片,银牌会员,来自京东iPhone客户端,2016-06-29 20:46:21,正品
,j***x,绿帮加大号XL128片,铜牌会员,来自京东Android客户端,2016-05-30 19:16:16,今天是你们立刻跨进巨魔露露默默鼓励理论界目录来看看咯啦啦啦看看呢
广东,l***a,绿帮中号M192片,银牌会员,来自京东Android客户端,2016-07-05 16:44:25,"商品还没拆开使用，平时用开都是这个牌子，应该不错。
下单时网页上写明有赠送4片，收货时却没有，感觉有点失信人心。"
,1***p,绿帮中号M192片,铜牌会员,来自京东Android客户端,2016-06-21 13:34:08,快递很快，和之前买的一样，很满意的购物
,j***n,绿帮中号M192片,铜牌会员,来自京东Android客户端,2016-07-06 08:01:00,感觉还好，比实体店便宜，快递给力。
广东,j***i,绿帮中号M192片,钻石会员,来自京东iPhone客户端,2016-05-29 16:14:22,好好好好好好好好好好好好好好
广东,我***9,绿帮中号M192片,钻石会员,来自京东iPhone客户端,2016-07-03 18:28:32,好，已多次购买。
,6***7,绿帮小号S164片,银牌会员,来自京东iPhone客户端,2016-04-10 15:35:30,还蛮好的，薄薄的，一大袋能用很久。
广东,j***u,绿帮加大号XL128片,钻石会员,来自京东Android客户端,2016-06-18 15:14:53,不错
广东,j***8,绿帮中号M192片,银牌会员,来自京东iPhone客户端,2016-05-13 17:46:15,己经第三次买了，价钱便宜而且不用自己去超市，方便，直接到楼下，第二天就到了，质量很好。
,大***5,干爽拉拉裤中码M94片,银牌会员,来自京东Android客户端,2016-06-16 23:19:15,这个还没有用上  看起来不错
,犇***犇,干爽拉拉裤大码L84片,银牌会员, ,2016-07-01 00:05:31,拉拉裤还不错，98块84片，差不多跟纸尿裤的价钱了，不红屁股，不漏尿。
,大***5,绿帮小号S164片,银牌会员,来自京东Android客户端,2016-06-16 23:19:15,帮宝适相对一般般   有气味是不知道为什么  反正不侧漏还好用
辽宁,乄***旓,绿帮小号S164片,金牌会员, ,2016-05-31 22:55:43,买了很多了，就是价格比较实惠，而且薄点夏天容易透气。。。
,k***p,绿帮加大号XL128片,银牌会员,来自手机QQ购物,2016-06-12 20:31:11,618买的，价格很实惠
广东,j***i,绿帮中号M192片,钻石会员,来自京东iPhone客户端,2016-06-27 22:08:12,好好好好好好好好好好好
湖南,痴***鱼,绿帮新生儿NB96片,金牌会员,来自京东iPhone客户端,2016-07-03 22:40:03,使用中
,z***钟,绿帮中号M192片,铜牌会员,来自京东Android客户端,2016-07-05 20:07:47,一直都是好货
,1***0,绿帮小号S164片,银牌会员,来自京东iPhone客户端,2016-07-05 19:30:29,怎么闻着有点味道的，还是就是这样的
北京,j***2,干爽拉拉裤加大码XL72片,金牌会员,来自京东iPhone客户端,2016-04-11 23:07:03,大品牌已经多次购买了，宝宝很喜欢
北京,j***2,干爽拉拉裤加大码XL72片,金牌会员,来自京东iPhone客户端,2016-05-19 08:30:18,大品牌已经多次购买了
北京,j***2,干爽拉拉裤加大码XL72片,金牌会员,来自京东iPhone客户端,2016-06-28 20:59:08,好用，大品牌已经多次购买了
,e***F,干爽拉拉裤中码M94片,铜牌会员,来自微信购物,2016-07-05 20:07:08,第一次在网上买尿不湿，是正品不错，快递十分给力，昨晚十点下的单，今天下午就到，以后就在京东这家买了
广东,丁***咪,干爽拉拉裤中码M94片,金牌会员,来自京东iPhone客户端,2016-07-06 10:30:37,第一次买，看着还可以，要用过才知道会不会红屁股！
上海,糖***n,干爽拉拉裤大码L84片,钻石会员,来自京东iPhone客户端,2016-06-29 10:12:15,以前一直在别的网站上买东西，频率和现在使用京东差不多，一周最起码要一到两次。邻居都说我除了人，其他都可以网购了。帮宝适拉拉裤从孩子十九个月开始几乎一直在穿。和好奇金装其实质量差不多，性价比更高一些。近两年的使用过程中，换了很多牌子，妈咪宝贝性价比也很高，但是质量没有帮宝适这款好，宝宝会红屁股。最好的体验就是好奇铂金装。就是太贵了，京东送货时间没话说，一直很快，有时候当天就到，**一般都是隔天的。态度也很好，总是很客气，对我这种有些情绪化的人，京东已经成为了购物首选
湖南,黄***C,绿帮中号M192片,金牌会员, ,2016-04-09 20:48:48,不错 不错 不错 还可以还可以
浙江,e***2,干爽拉拉裤大码L84片,钻石会员,来自京东iPhone客户端,2016-05-24 16:14:13,非常好，儿子用着很舒服，下次继续购买
安徽,j***2,干爽拉拉裤加大码XL72片,钻石会员, ,2016-06-16 19:10:34,"还行·~~~~~~
京东商品，值得信赖，价格给力。不错，good！"
广东,j***d,绿帮大号L164片,银牌会员,来自京东Android客户端,2016-06-02 08:35:45,一直在京东买，好
,1***p,绿帮大号L164片,银牌会员,来自微信购物,2016-07-04 00:54:59,我是一位宝妈妈，知道生完宝宝后，身材变形内心的痛，想知道宝妈速变女神的秘诀，加我V：hj769926144我们一起探讨瘦身的秘密
,j***s,绿帮中号M192片,金牌会员,来自京东iPhone客户端,2016-07-05 12:09:34,划算
,e***q,绿帮大号L164片,金牌会员,来自京东Android客户端,2016-06-18 17:46:49,你说好 我就说好 没办法啊
,e***w,绿帮加大号XL128片,铜牌会员,来自京东Android客户端,2016-06-18 17:48:14,喜欢的东西 就是好啊
,e***z,绿帮加大号XL128片,金牌会员,来自京东Android客户端,2016-06-18 17:45:12,质量还可以 先用着，以后再说
,e***k,绿帮加大号XL128片,铜牌会员,来自京东Android客户端,2016-06-18 17:42:33,物美价廉 值得信赖 喜欢 超级喜欢
江苏,j***6,绿帮大号L164片,银牌会员, ,2016-07-03 19:48:39,东西不错，用着放心，值得购买。
广东,j***7,绿帮小号S164片,钻石会员,来自京东iPhone客户端,2016-07-05 10:38:04,可以，速度快
,e***r,绿帮加大号XL128片,铜牌会员,来自京东Android客户端,2016-06-18 17:32:19,物超所值啊 东西很好哦。。。。。
,e***z,绿帮大号L164片,铜牌会员,来自京东Android客户端,2016-06-18 17:33:54,买之前也忐忑了很久，用了之后就踏实了。确实不错
,j***k,绿帮中号M192片,银牌会员,来自京东Android客户端,2016-04-13 03:27:27,他咯五兔兔咯图吐了咯哦吐吐沫突击考虑图他咯兔兔哦五天啦咯啦咯啦
,7***5,绿帮新生儿NB96片,金牌会员,来自京东iPhone客户端,2016-05-30 12:25:02,一般，不够软，但够薄，没有出现露尿的情况，也没有出现红屁股
,j***k,绿帮中号M192片,银牌会员,来自京东Android客户端,2016-06-04 23:08:03,啦咯来咯理论理论葵花咯啦咯啦啦咯来咯理论理论啦咯来咯理论理论啦咯来咯理论理论
,辣***花,绿帮中号M192片,金牌会员,来自京东Android客户端,2016-06-30 09:40:54,信赖京东的速度，非常快
,h***萱,绿帮新生儿NB96片,金牌会员,来自京东Android客户端,2016-05-05 22:40:56,还可以
,j***g,干爽拉拉裤中码M94片,铜牌会员,来自京东Android客户端,2016-07-04 19:48:49,。。。。。。。。。。。。。
辽宁,j***f,干爽拉拉裤加大码XL72片,金牌会员,来自京东iPhone客户端,2016-06-18 22:38:25,挺好
,h***萱,绿帮新生儿NB96片,金牌会员,来自京东Android客户端,2016-05-25 12:29:47,还可以
广东,j***g,绿帮大号L164片,金牌会员,来自京东Android客户端,2016-07-03 22:26:38,一直都在用
广东,j***g,绿帮中号M192片,金牌会员,来自京东Android客户端,2016-05-02 23:08:57,一如既往的好
,j***z,干爽拉拉裤加加大码XXL50片,铜牌会员,来自京东Android客户端,2016-04-16 09:27:11,好用
,h***萱,绿帮小号S164片,金牌会员,来自京东Android客户端,2016-05-25 12:29:47,还可以，就是买多了
广东,m***g,干爽拉拉裤大码L84片,钻石会员,来自京东Android客户端,2016-07-05 18:31:22,宝宝一直都用他不错
,j***e,干爽拉拉裤中码M94片,银牌会员,来自京东iPhone客户端,2016-07-05 12:34:28,一直在东京购买！
,j***z,干爽拉拉裤加加大码XXL50片,铜牌会员,来自京东Android客户端,2016-05-10 23:04:12,一直都用、很好
安徽,以***滴,绿帮大号L164片,银牌会员,来自京东iPhone客户端,2016-07-06 08:54:48,我的人生是的我的人生
山东,江***酒,绿帮加大号XL128片,钻石会员, ,2016-06-14 19:15:24,品牌不错，发货快。
,羿***咪,干爽拉拉裤加大码XL72片,银牌会员,来自京东iPhone客户端,2016-07-03 08:00:31,比好奇拉拉裤好用，不错，那天在沃尔玛看了特价118元，在京东买比较优惠一点。
,j***z,干爽拉拉裤加加大码XXL50片,铜牌会员,来自京东Android客户端,2016-06-04 01:32:42,一直在用、很好
广东,j***b,绿帮中号M192片,金牌会员,来自京东iPhone客户端,2016-07-03 15:44:31,.
甘肃,瑞是一片云,干爽拉拉裤加加大码XXL50片,金牌会员,来自京东Android客户端,2016-06-15 17:32:04,每月两到三包，一直在用这个。
北京,落***7,绿帮加大号XL128片,钻石会员, ,2016-06-14 19:33:00,很好
广东,j***i,绿帮加大号XL128片,金牌会员,来自京东Android客户端,2016-07-05 20:24:39,好用
,j***z,干爽拉拉裤加加大码XXL50片,铜牌会员,来自京东Android客户端,2016-07-06 00:58:14,东西很好用
,h***萱,绿帮小号S164片,金牌会员,来自京东Android客户端,2016-06-18 17:46:41,东西还可以，就是没用多久，宝宝用就感觉有点小了
山东,碎***雨,绿帮新生儿NB96片,金牌会员,来自京东iPhone客户端,2016-06-11 08:57:26,不错哦～帮朋友家孩子买的。
,w***4,绿帮中号M192片,金牌会员,来自京东Android客户端,2016-07-02 09:43:27,一天就到货，质量挺好，下次还买！
陕西,j***a,绿帮小号S164片,铜牌会员,来自京东iPhone客户端,2016-07-04 12:45:47,快递员服务态度很好，东西不错
,蓝***行,绿帮大号L164片,金牌会员,来自京东Android客户端,2016-06-15 10:45:44,好好，赞赞赞赞赞^_^还不错，好好，还行，赞赞赞赞赞
,1***p,绿帮大号L164片,金牌会员,来自京东Android客户端,2016-05-24 11:22:51,质量好，便宜
,s***1,绿帮中号M192片,铜牌会员,来自京东Android客户端,2016-05-23 11:59:32,挺好用的，宝宝红屁股少了很多！
,j***8,干爽拉拉裤大码L84片,铜牌会员,来自京东Android客户端,2016-07-04 19:01:25,很快很好！用完还会再来
广东,z***9,绿帮新生儿NB96片,铜牌会员,来自手机QQ购物,2016-06-10 23:13:58,挺好！挺满意的！暂时用这个牌子了
福建,j***x,绿帮加大号XL128片,金牌会员,来自京东Android客户端,2016-06-12 11:49:15,很划算，很干爽，下次活动记得通知
,jd_139410gxa,干爽拉拉裤加大码XL72片,铜牌会员,来自京东iPhone客户端,2016-07-05 21:26:47,很好，信得过京东和东西，快递小哥特意等我回家，很感谢
,玫***萱,干爽拉拉裤加加大码XXL50片,铜牌会员,来自京东Android客户端,2016-07-04 15:38:36,不错
,j***d,绿帮大号L164片,铜牌会员,来自京东Android客户端,2016-06-12 11:17:40,不错
北京,j***9,干爽拉拉裤加大码XL72片,银牌会员,来自京东iPhone客户端,2016-06-17 23:24:53,东西还可以，物流快，就是有点小贵。总体还可以接受。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。
北京,小***瓶,干爽拉拉裤加大码XL72片,金牌会员,来自京东iPhone客户端,2016-05-18 22:49:41,儿子一直用这个拉拉裤，觉得还不错
,j***x,绿帮中号M192片,银牌会员,来自京东Android客户端,2016-06-14 10:56:25,买来还没用，包装不错，活动期间买经济实惠～～
,j***x,绿帮中号M192片,银牌会员,来自京东Android客户端,2016-06-14 10:56:25,买来还没用，包装不错，活动期间买经济实惠～～
,j***g,干爽拉拉裤大码L84片,铜牌会员,来自京东Android客户端,2016-07-05 13:28:25,不错
,j***b,干爽拉拉裤中码M94片,银牌会员,来自京东Android客户端,2016-07-03 19:45:55,大品牌，宝宝用的很舒服。很不错
,o***P,绿帮小号S164片,铜牌会员,来自微信购物,2016-06-29 16:10:14,千万不要买假货，起陀，手一摸都感觉给店里买的不一样，好评那里来的，
广东,f***1,绿帮新生儿NB96片,银牌会员,来自京东Android客户端,2016-05-23 13:19:03,还不错哟，推荐
江苏,h***9,绿帮大号L164片,钻石会员,来自京东Android客户端,2016-06-16 22:25:38,一直用这个牌子，感觉性价比很好！
广东,y***0,绿帮大号L164片,金牌会员,来自京东iPhone客户端,2016-06-14 17:12:25,一直用，国产没有进口好
广东,f***1,绿帮新生儿NB96片,银牌会员,来自京东Android客户端,2016-07-05 23:37:36,还不错，只是宝宝用起来感觉有点偏大，好奇的新生儿款要适合点我家宝宝。
,e***m,绿帮加大号XL128片,金牌会员,来自京东Android客户端,2016-06-18 22:31:46,不知道效果如何，至少心里踏实点
福建,蒋***E,干爽拉拉裤加大码XL72片,银牌会员,来自京东iPhone客户端,2016-07-04 22:20:07,很好，继续购买！！！！！！
山东,j***o,绿帮大号L164片,金牌会员,来自京东iPhone客户端,2016-06-10 08:52:00,好
,e***w,绿帮加大号XL128片,金牌会员,来自京东Android客户端,2016-06-18 22:32:42,使用起来还不错，简单实在的商品
,e***d,绿帮大号L164片,金牌会员,来自京东Android客户端,2016-06-18 21:07:11,样子真心喜欢啊。。太可爱了
,e***q,绿帮大号L164片,铜牌会员,来自京东Android客户端,2016-06-18 22:23:14,很好，如果有更多活动就更好了。还会买。
,e***z,绿帮加大号XL128片,金牌会员,来自京东Android客户端,2016-06-18 22:08:32,东西很快，和以前一样
,e***u,绿帮大号L164片,金牌会员,来自京东Android客户端,2016-06-18 22:07:20,哈哈 终于买到了 好啊，来1个吧
,e***f,绿帮大号L164片,金牌会员,来自京东Android客户端,2016-06-18 20:59:55,好东西 看的舒心 用的方便，哈哈
山东,songxiaopeng,干爽拉拉裤加大码XL72片,钻石会员,来自京东Android客户端,2016-06-11 23:00:01,返潮宝宝屁股湿湿的，一般吧。
广东,S***3,干爽拉拉裤中码M94片,金牌会员,来自京东iPhone客户端,2016-06-11 23:43:04,有点偏小
,e***l,绿帮中号M192片,金牌会员,来自京东Android客户端,2016-06-18 20:56:45,谢谢京东 好东西，不要错过哦
,e***h,绿帮加大号XL128片,铜牌会员,来自京东Android客户端,2016-06-18 20:09:58,真的是不错了啊，喜欢的童鞋速度下单。
江苏,j***i,绿帮大号L164片,银牌会员,来自京东Android客户端,2016-05-25 19:05:37,不错一直买这个
,e***b,绿帮加大号XL128片,金牌会员,来自京东Android客户端,2016-06-18 19:44:22,给朋友买的 很好的，太超值了。
,e***t,绿帮加大号XL128片,金牌会员,来自京东Android客户端,2016-06-18 20:51:50,下次还继续来买一个，京东就是划算。
,e***w,绿帮大号L164片,金牌会员,来自京东Android客户端,2016-06-18 19:40:49,买着个就真是对的啊  哈哈
,馨***粑,绿帮中号M192片,铜牌会员,来自京东iPhone客户端,2016-05-27 08:19:33,继续购入。。。
,M***9,干爽拉拉裤加加大码XXL50片,钻石会员, ,2016-06-24 11:08:13,okkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
,e***z,绿帮加大号XL128片,铜牌会员,来自京东Android客户端,2016-06-18 19:39:13,哈哈 喜欢 啊哈啊啊，太喜欢了
,e***n,绿帮加大号XL128片,金牌会员,来自京东Android客户端,2016-06-18 19:42:33,真的是很不错哦，太喜欢这东西了！
